CustomerKey,Region,Model,IncomeGroup,FreqBuy
13226,North America,Hydration Pack,Moderate,1
13285,North America,Hydration Pack,High,1
13358,North America,Hydration Pack,Moderate,1
13400,North America,Hydration Pack,Moderate,1
13402,North America,Hydration Pack,Moderate,1
13423,North America,Hydration Pack,High,1
13511,Europe,Hydration Pack,Low,1
13551,Europe,Hydration Pack,Low,1
13557,Europe,Hydration Pack,Moderate,1
13586,Europe,Hydration Pack,High,1
13609,Europe,Hydration Pack,High,1
13616,Pacific,Hydration Pack,High,1
13620,Pacific,Hydration Pack,High,1
13623,Pacific,Hydration Pack,High,1
13624,Pacific,Hydration Pack,High,1
13626,Pacific,Hydration Pack,High,1
13716,North America,Hydration Pack,Low,1
13722,North America,Hydration Pack,Low,1
13733,North America,Hydration Pack,Moderate,1
13743,North America,Hydration Pack,Moderate,1
13753,North America,Hydration Pack,High,1
13757,North America,Hydration Pack,Moderate,1
13772,Europe,Hydration Pack,Moderate,1
13775,Europe,Hydration Pack,Low,1
13830,Europe,Hydration Pack,Low,1
13874,North America,Hydration Pack,Moderate,1
13929,North America,Hydration Pack,Moderate,1
13930,North America,Hydration Pack,High,1
13936,North America,Hydration Pack,High,1
13957,Pacific,Hydration Pack,Moderate,1
13970,Pacific,Hydration Pack,High,1
13973,Pacific,Hydration Pack,Moderate,1
14000,North America,Hydration Pack,Moderate,1
14028,North America,Hydration Pack,High,1
14062,Pacific,Hydration Pack,High,1
14111,North America,Hydration Pack,High,1
14150,Europe,Hydration Pack,Low,1
14175,Europe,Hydration Pack,High,1
14185,Europe,Hydration Pack,High,1
14211,Pacific,Hydration Pack,High,1
14235,Pacific,Hydration Pack,High,1
14241,North America,Hydration Pack,High,1
14265,North America,Hydration Pack,Low,1
14275,Pacific,Hydration Pack,High,1
14286,Pacific,Hydration Pack,High,1
14287,Pacific,Hydration Pack,High,1
14310,Pacific,Hydration Pack,High,1
14313,Pacific,Hydration Pack,Moderate,1
14429,Europe,Hydration Pack,High,1
14473,North America,Hydration Pack,High,1
14479,North America,Hydration Pack,High,1
14488,North America,Hydration Pack,High,1
14533,Europe,Hydration Pack,Low,1
14566,North America,Hydration Pack,Moderate,1
14586,North America,Hydration Pack,High,1
14676,Pacific,Hydration Pack,High,1
14684,Pacific,Hydration Pack,Moderate,1
14685,Pacific,Hydration Pack,Moderate,1
14686,Pacific,Hydration Pack,Moderate,1
14783,Europe,Hydration Pack,Low,1
14832,Europe,Hydration Pack,Moderate,1
15037,Pacific,Hydration Pack,Low,1
15129,Pacific,Hydration Pack,High,1
15132,Pacific,Hydration Pack,High,1
15172,North America,Hydration Pack,Low,1
15174,North America,Hydration Pack,Low,1
15195,North America,Hydration Pack,High,1
15203,North America,Hydration Pack,High,1
15207,Pacific,Hydration Pack,High,1
15218,Pacific,Hydration Pack,High,1
15219,Pacific,Hydration Pack,High,1
15304,North America,Hydration Pack,High,1
15375,North America,Hydration Pack,High,1
15396,North America,Hydration Pack,High,1
15398,North America,Hydration Pack,High,1
15484,North America,Hydration Pack,High,1
15521,North America,Hydration Pack,High,1
15530,North America,Hydration Pack,Moderate,1
15566,North America,Hydration Pack,High,1
15578,Pacific,Hydration Pack,High,1
15614,Europe,Hydration Pack,Moderate,1
15621,Europe,Hydration Pack,Moderate,1
15626,Europe,Hydration Pack,Moderate,1
15635,Europe,Hydration Pack,Low,1
15657,Europe,Hydration Pack,Low,1
15722,Pacific,Hydration Pack,High,1
15751,Pacific,Hydration Pack,High,1
15753,Pacific,Hydration Pack,High,1
15785,Pacific,Hydration Pack,High,1
15788,Pacific,Hydration Pack,High,1
15800,Pacific,Hydration Pack,High,1
15808,Pacific,Hydration Pack,High,1
15850,North America,Hydration Pack,High,1
15878,North America,Hydration Pack,High,1
15916,North America,Hydration Pack,High,1
15932,Europe,Hydration Pack,High,1
15934,North America,Hydration Pack,High,1
15949,North America,Hydration Pack,High,1
15976,North America,Hydration Pack,High,1
15985,North America,Hydration Pack,High,1
15988,North America,Hydration Pack,High,1
15989,North America,Hydration Pack,High,1
15992,North America,Hydration Pack,High,1
15998,North America,Hydration Pack,High,1
16000,North America,Hydration Pack,High,1
16011,North America,Hydration Pack,High,1
16017,North America,Hydration Pack,Moderate,1
16038,Europe,Hydration Pack,Low,1
16067,North America,Hydration Pack,Moderate,1
16086,North America,Hydration Pack,High,1
16103,North America,Hydration Pack,High,1
16104,North America,Hydration Pack,High,1
16118,North America,Hydration Pack,High,1
16123,North America,Hydration Pack,Moderate,1
16149,North America,Hydration Pack,Moderate,1
16150,North America,Hydration Pack,Moderate,1
16172,Pacific,Hydration Pack,High,1
16201,Europe,Hydration Pack,Low,1
16215,North America,Hydration Pack,Moderate,1
16342,Pacific,Hydration Pack,Low,1
16370,North America,Hydration Pack,Moderate,1
16401,Europe,Hydration Pack,Low,1
16423,Europe,Hydration Pack,Low,1
16494,Pacific,Hydration Pack,High,1
16508,Europe,Hydration Pack,Low,1
16541,Europe,Hydration Pack,Low,1
16635,Pacific,Hydration Pack,High,1
16653,North America,Hydration Pack,High,1
16730,Pacific,Hydration Pack,Low,1
16752,North America,Hydration Pack,Moderate,1
16795,North America,Hydration Pack,High,1
16823,Europe,Hydration Pack,High,1
16891,North America,Hydration Pack,High,1
16915,North America,Hydration Pack,High,1
16923,North America,Hydration Pack,Moderate,1
16934,Europe,Hydration Pack,Low,1
17087,Europe,Hydration Pack,Low,1
17101,Europe,Hydration Pack,Low,1
17180,North America,Hydration Pack,High,1
17182,Europe,Hydration Pack,High,1
17188,Europe,Hydration Pack,High,1
17193,Europe,Hydration Pack,High,1
17194,Europe,Hydration Pack,High,1
17207,Europe,Hydration Pack,High,1
17214,Europe,Hydration Pack,High,1
17266,North America,Hydration Pack,High,1
17374,North America,Hydration Pack,Moderate,1
17393,North America,Hydration Pack,High,1
17427,North America,Hydration Pack,High,1
17438,North America,Hydration Pack,Moderate,1
17461,North America,Hydration Pack,High,1
17493,Pacific,Hydration Pack,Low,1
17495,Pacific,Hydration Pack,Low,1
17496,Pacific,Hydration Pack,Low,1
17507,North America,Hydration Pack,Moderate,1
17563,North America,Hydration Pack,High,1
17589,North America,Hydration Pack,Moderate,1
17622,North America,Hydration Pack,High,1
17699,North America,Hydration Pack,Moderate,1
17760,Europe,Hydration Pack,Low,1
17779,Europe,Hydration Pack,Moderate,1
17808,Europe,Hydration Pack,Low,1
17863,North America,Hydration Pack,Moderate,1
17922,Pacific,Hydration Pack,Low,1
18076,North America,Hydration Pack,High,1
18100,North America,Hydration Pack,High,1
18147,Europe,Hydration Pack,High,1
18177,Europe,Hydration Pack,High,1
18261,Pacific,Hydration Pack,High,1
18269,Pacific,Hydration Pack,Moderate,1
18320,North America,Hydration Pack,Low,1
18341,North America,Hydration Pack,Moderate,1
18395,North America,Hydration Pack,High,1
18475,North America,Hydration Pack,Low,1
18476,North America,Hydration Pack,Low,1
18511,North America,Hydration Pack,High,1
18512,North America,Hydration Pack,High,1
18514,North America,Hydration Pack,High,1
18516,North America,Hydration Pack,High,1
18561,North America,Hydration Pack,High,1
18636,Europe,Hydration Pack,Moderate,1
18665,North America,Hydration Pack,Low,1
18717,Pacific,Hydration Pack,High,1
18782,North America,Hydration Pack,High,1
18808,North America,Hydration Pack,High,1
18839,North America,Hydration Pack,High,1
18863,North America,Hydration Pack,High,1
18884,North America,Hydration Pack,Moderate,1
18910,North America,Hydration Pack,Low,1
18916,North America,Hydration Pack,Low,1
18933,North America,Hydration Pack,Low,1
18942,North America,Hydration Pack,High,1
18944,North America,Hydration Pack,Moderate,1
18998,North America,Hydration Pack,Moderate,1
19032,Europe,Hydration Pack,High,1
19100,Pacific,Hydration Pack,High,1
19215,North America,Hydration Pack,Low,1
19221,North America,Hydration Pack,Low,1
19294,Europe,Hydration Pack,Low,1
19304,Europe,Hydration Pack,Low,1
19366,Europe,Hydration Pack,Moderate,1
19373,Europe,Hydration Pack,Low,1
19385,Europe,Hydration Pack,Low,1
19618,Pacific,Hydration Pack,High,1
19624,Pacific,Hydration Pack,High,1
19736,North America,Hydration Pack,High,1
19761,Pacific,Hydration Pack,Low,1
19918,Europe,Hydration Pack,High,1
19987,North America,Hydration Pack,Moderate,1
20077,North America,Hydration Pack,Low,1
20095,North America,Hydration Pack,Low,1
20101,North America,Hydration Pack,Low,1
20105,North America,Hydration Pack,Low,1
20182,North America,Hydration Pack,High,1
20223,Pacific,Hydration Pack,High,1
20314,Pacific,Hydration Pack,Low,1
20392,North America,Hydration Pack,High,1
20406,Pacific,Hydration Pack,Low,1
20408,North America,Hydration Pack,Moderate,1
20471,North America,Hydration Pack,Moderate,1
20501,North America,Hydration Pack,High,1
20504,North America,Hydration Pack,Moderate,1
20510,North America,Hydration Pack,Moderate,1
20567,Europe,Hydration Pack,High,1
20601,Pacific,Hydration Pack,High,1
20622,Pacific,Hydration Pack,High,1
20640,North America,Hydration Pack,High,1
20697,North America,Hydration Pack,Moderate,1
20723,Europe,Hydration Pack,Low,1
20772,North America,Hydration Pack,High,1
20782,North America,Hydration Pack,Moderate,1
20866,Europe,Hydration Pack,High,1
21142,North America,Hydration Pack,Moderate,1
21145,North America,Hydration Pack,Moderate,1
21163,North America,Hydration Pack,High,1
21236,North America,Hydration Pack,Moderate,1
21249,North America,Hydration Pack,Moderate,1
21372,Pacific,Hydration Pack,Low,1
21385,North America,Hydration Pack,Low,1
21450,North America,Hydration Pack,Moderate,1
21457,North America,Hydration Pack,Moderate,1
21464,North America,Hydration Pack,High,1
21468,North America,Hydration Pack,Moderate,1
21476,North America,Hydration Pack,Moderate,1
21532,Europe,Hydration Pack,High,1
21591,North America,Hydration Pack,Moderate,1
21640,North America,Hydration Pack,Moderate,1
21710,North America,Hydration Pack,Moderate,1
21735,North America,Hydration Pack,High,1
21786,North America,Hydration Pack,Moderate,1
21796,North America,Hydration Pack,Moderate,1
22197,Pacific,Hydration Pack,High,1
22199,Pacific,Hydration Pack,High,1
22268,North America,Hydration Pack,Moderate,1
22511,Europe,Hydration Pack,Low,1
22673,Europe,Hydration Pack,Low,1
22708,Europe,Hydration Pack,Low,1
22787,North America,Hydration Pack,High,1
22920,Pacific,Hydration Pack,Moderate,1
22922,Pacific,Hydration Pack,High,1
22935,Pacific,Hydration Pack,Moderate,1
22967,North America,Hydration Pack,Low,1
22979,North America,Hydration Pack,Low,1
23081,North America,Hydration Pack,High,1
23208,North America,Hydration Pack,Moderate,1
23250,North America,Hydration Pack,Low,1
23261,North America,Hydration Pack,Low,1
23287,North America,Hydration Pack,Moderate,1
23350,North America,Hydration Pack,High,1
23369,North America,Hydration Pack,Moderate,1
23425,Pacific,Hydration Pack,High,1
23438,Pacific,Hydration Pack,High,1
23475,North America,Hydration Pack,Moderate,1
23517,North America,Hydration Pack,Low,1
23537,Pacific,Hydration Pack,High,1
23550,North America,Hydration Pack,Moderate,1
23654,Pacific,Hydration Pack,High,1
23950,Europe,Hydration Pack,Low,1
23977,Europe,Hydration Pack,Low,1
23994,Pacific,Hydration Pack,Low,1
24041,Europe,Hydration Pack,Low,1
24098,Europe,Hydration Pack,Low,1
24124,Europe,Hydration Pack,Low,1
24128,Europe,Hydration Pack,Low,1
24168,Pacific,Hydration Pack,Low,1
24179,Pacific,Hydration Pack,Low,1
24220,North America,Hydration Pack,High,1
24238,North America,Hydration Pack,Moderate,1
24270,Pacific,Hydration Pack,Low,1
24295,North America,Hydration Pack,Moderate,1
24370,Pacific,Hydration Pack,High,1
24400,North America,Hydration Pack,High,1
24570,Europe,Hydration Pack,High,1
24598,Pacific,Hydration Pack,High,1
24665,North America,Hydration Pack,Moderate,1
24668,North America,Hydration Pack,Moderate,1
24682,North America,Hydration Pack,Moderate,1
24795,North America,Hydration Pack,Moderate,1
24975,North America,Hydration Pack,Moderate,1
24978,North America,Hydration Pack,Moderate,1
25013,Pacific,Hydration Pack,Low,1
25078,North America,Hydration Pack,Moderate,1
25090,North America,Hydration Pack,Moderate,1
25231,Pacific,Hydration Pack,High,1
25245,Pacific,Hydration Pack,Low,1
25449,Europe,Hydration Pack,Low,1
25662,Europe,Hydration Pack,Low,1
25663,Europe,Hydration Pack,Low,1
25709,Pacific,Hydration Pack,Low,1
25714,Pacific,Hydration Pack,Low,1
25745,Europe,Hydration Pack,Low,1
25762,Europe,Hydration Pack,Low,1
25776,Europe,Hydration Pack,High,1
25812,Pacific,Hydration Pack,High,1
25885,North America,Hydration Pack,Moderate,1
25926,Pacific,Hydration Pack,Low,1
25938,Pacific,Hydration Pack,Low,1
26038,Europe,Hydration Pack,Low,1
26041,North America,Hydration Pack,High,1
26073,North America,Hydration Pack,Moderate,1
26091,North America,Hydration Pack,High,1
26114,North America,Hydration Pack,High,1
26376,North America,Hydration Pack,High,1
26613,North America,Hydration Pack,Moderate,1
26626,North America,Hydration Pack,Moderate,1
26689,North America,Hydration Pack,High,1
26716,North America,Hydration Pack,Low,1
26732,North America,Hydration Pack,Moderate,1
26783,North America,Hydration Pack,Moderate,1
26793,North America,Hydration Pack,Moderate,1
26803,North America,Hydration Pack,Moderate,1
26810,North America,Hydration Pack,Moderate,1
26832,Europe,Hydration Pack,Low,1
26871,Europe,Hydration Pack,Low,1
26893,Europe,Hydration Pack,Moderate,1
26915,Europe,Hydration Pack,Low,1
27198,North America,Hydration Pack,High,1
27379,North America,Hydration Pack,Moderate,1
27528,North America,Hydration Pack,High,1
27590,Pacific,Hydration Pack,Moderate,1
27620,North America,Hydration Pack,High,1
27645,North America,Hydration Pack,High,1
27808,Europe,Hydration Pack,Low,1
27932,Europe,Hydration Pack,High,1
27972,Pacific,Hydration Pack,High,1
28052,North America,Hydration Pack,Moderate,1
28075,North America,Hydration Pack,High,1
28194,North America,Hydration Pack,High,1
28214,Pacific,Hydration Pack,High,1
28255,North America,Hydration Pack,High,1
28337,North America,Hydration Pack,Moderate,1
28356,North America,Hydration Pack,Moderate,1
28641,North America,Hydration Pack,Moderate,1
28879,Europe,Hydration Pack,High,1
28885,Europe,Hydration Pack,High,1
28890,Europe,Hydration Pack,High,1
28894,Europe,Hydration Pack,High,1
28917,Europe,Hydration Pack,High,1
28941,Pacific,Hydration Pack,High,1
29119,Pacific,Hydration Pack,High,1
29121,Pacific,Hydration Pack,High,1
29188,Pacific,Hydration Pack,High,1
29240,North America,Hydration Pack,High,1
29252,North America,Hydration Pack,High,1
29255,North America,Hydration Pack,High,1
29370,Europe,Hydration Pack,Low,1
11019,North America,LL Mountain Tire,Moderate,1
11051,Pacific,LL Mountain Tire,Low,1
11068,Pacific,LL Mountain Tire,High,1
11079,Pacific,LL Mountain Tire,High,1
11723,North America,HL Road Tire,High,1
11748,North America,HL Road Tire,High,1
11823,North America,HL Road Tire,High,1
11824,North America,HL Road Tire,High,1
11833,North America,HL Road Tire,High,1
11861,North America,HL Road Tire,High,1
11868,North America,HL Road Tire,High,1
11869,North America,HL Road Tire,High,1
12054,North America,HL Road Tire,High,1
12401,Europe,HL Road Tire,Moderate,1
12405,Europe,HL Road Tire,Moderate,1
12491,Europe,HL Road Tire,Moderate,1
12496,Europe,HL Road Tire,Moderate,1
12509,Europe,HL Road Tire,Moderate,1
12606,Europe,HL Road Tire,Moderate,1
12818,Europe,HL Road Tire,Low,1
12823,Europe,HL Road Tire,Low,1
12824,Europe,HL Road Tire,Low,1
12842,Europe,HL Road Tire,Low,1
12851,Europe,HL Road Tire,Low,1
12862,Europe,HL Road Tire,Low,1
13185,North America,HL Road Tire,High,1
13318,North America,HL Road Tire,Moderate,1
13474,North America,HL Road Tire,Moderate,1
13498,Europe,HL Road Tire,Low,1
13527,Pacific,HL Road Tire,Low,1
13529,Pacific,HL Road Tire,Low,1
13577,Europe,HL Road Tire,High,1
13595,Europe,HL Road Tire,High,1
13608,Europe,HL Road Tire,High,1
13611,Europe,HL Road Tire,High,1
13676,Europe,HL Road Tire,Low,1
13707,North America,HL Road Tire,Moderate,1
13708,North America,HL Road Tire,Moderate,1
13760,North America,HL Road Tire,Moderate,1
13788,Europe,HL Road Tire,Low,1
13798,Europe,HL Road Tire,Low,1
